trackName,artistName,genre,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Our Song,Anne-Marie,pop,1615923,0.572,0.759,2,-4.312,1,0.0506,0.127,0,0.224,0.519,80.95,163733,4
Ours,Taylor Swift,pop,18819,0.608,0.569,0,-7.227,1,0.0284,0.537,0,0.097,0.238,159.845,237920,4
PINK ROLEX,blackbear,pop,136599,0.651,0.609,0,-9.169,1,0.447,0.255,0,0.452,0.677,136.152,136765,4
Paris,Sabrina Carpenter,pop,242102,0.576,0.671,2,-6.408,0,0.0474,0.0482,0,0.114,0.226,114.839,218080,4
Paris in the Rain,Lauv,pop,4037540,0.406,0.408,3,-9.419,1,0.053,0.771,7.88e-06,0.394,0.525,79.705,204712,4
Patient,Charlie Puth,pop,1546535,0.675,0.604,1,-6.266,1,0.193,0.752,0,0.111,0.456,168.034,190533,4
Perfect Melody,Jonas Blue,pop,1999170,0.815,0.771,8,-6.052,0,0.0392,0.104,0.0027,0.067,0.546,117.941,159850,4
Perfect Strangers,Jonas Blue,pop,433150,0.73,0.861,1,-4.1,1,0.0451,0.39,0,0.213,0.704,117.965,196613,4
Perfect Strangers - Acoustic,Jonas Blue,pop,70683,0.607,0.669,0,-4.443,1,0.0384,0.752,0,0.105,0.578,115.682,191206,4
Personal,HRVY,pop,254977,0.755,0.536,8,-5.605,1,0.12,0.114,0,0.0282,0.882,138.969,198040,4
Prisoner (feat. Dua Lipa),Miley Cyrus,pop,585485,0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,169333,4
Rather Be (feat. Jess Glynne),Clean Bandit,pop,227834,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,4
Reckless,Madison Beer,pop,5142384,0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,203385,3
Rise,Jonas Blue,pop,3053767,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,194408,4
River,Charlie Puth,pop,1914384,0.775,0.329,4,-6.962,0,0.034,0.838,0,0.108,0.252,100.034,191360,4
Rude,MAGIC!,pop,2820321,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,224840,4
SICK OF IT ALL,blackbear,pop,176418,0.744,0.661,9,-5.575,0,0.113,0.0446,1.03e-05,0.0678,0.606,109.197,176446,5
SWEAR TO GOD,blackbear,pop,299895,0.782,0.495,4,-7.462,0,0.0424,0.499,0,0.116,0.601,130.958,150263,4
Sad Forever,Lauv,pop,407040,0.748,0.486,5,-8.926,1,0.0621,0.457,0,0.0762,0.355,122.025,203520,4
Salt,Ava Max,pop,1271546,0.693,0.835,6,-3.242,1,0.0624,0.131,0,0.073,0.744,128.052,180283,4
Say You Won't Let Go,James Arthur,pop,237694,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467,4
Selfish,Madison Beer,pop,2618398,0.375,0.461,9,-6.202,1,0.0279,0.627,0,0.386,0.233,75.217,223270,4
Shape of You,Ed Sheeran,pop,166766,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4
Sims,Lauv,pop,156150,0.637,0.39,2,-8.915,1,0.23,0.675,0,0.0687,0.579,99.831,157371,4
Skin,Sabrina Carpenter,pop,8853,0.557,0.457,7,-5.372,1,0.0335,0.428,0,0.0567,0.328,105.918,177500,4
Skyline,Khalid,pop,13012981,0.733,0.653,11,-6.094,1,0.0391,0.0179,0.0218,0.184,0.752,119.996,182895,5
Smells Like Me,Charlie Puth,pop,218929,0.602,0.565,11,-6.498,1,0.0498,0.329,0,0.0622,0.609,208.038,204079,4
Some Type of Love,Charlie Puth,pop,185579,0.702,0.595,2,-6.005,1,0.0912,0.392,0,0.0753,0.366,90.497,187907,4
Somebody Told Me,Charlie Puth,pop,215907,0.592,0.839,1,-4.944,0,0.0564,0.101,0,0.0528,0.457,168.501,216053,4
Someone You Loved,Lewis Capaldi,pop,321899,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
Something Stupid (feat. AWA),Jonas Blue,pop,353468,0.705,0.864,0,-5.13,0,0.0344,0.276,0.00037,0.0872,0.626,120.012,176734,4
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,pop,410381,0.857,0.621,9,-6.376,0,0.0825,0.148,0,0.0865,0.668,97.989,204467,4
Star,Bazzi,pop,169872,0.694,0.389,8,-5.41,1,0.0706,0.3,0,0.158,0.409,90.984,169872,4
Stay Together,Lauv,pop,141496,0.892,0.595,9,-7.053,1,0.0811,0.256,1.79e-05,0.116,0.694,155.086,140316,4
Stranger,Lauv,pop,51878099,0.65,0.538,5,-7.511,1,0.0464,0.128,4.95e-06,0.127,0.501,153.179,164689,4
Sugar,Maroon 5,pop,316737,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,235493,4
Summer Nights,Lauv,pop,61427,0.783,0.825,0,-7.483,0,0.0751,0.0581,6.12e-05,0.0631,0.226,139.956,156050,4
Superhero,Lauv,pop,2263942,0.68,0.34,7,-8.617,1,0.034,0.818,0,0.285,0.418,130.027,179998,4
Supermarket Flowers,Ed Sheeran,pop,2062,0.589,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.257,89.749,221107,4
Sweatpants,Lauv,pop,196040,0.722,0.495,10,-8.44,1,0.079,0.048,0,0.154,0.725,159.945,196040,4
Sweet Caroline,Sofia Carson,pop,138989,0.528,0.771,9,-4.107,1,0.046,0.0479,0.00802,0.0437,0.334,156.077,138989,4
Sweet but Psycho,Ava Max,pop,187437,0.72,0.706,1,-4.719,1,0.0473,0.0684,0,0.166,0.62,133.002,187436,4
Symphony (feat. Zara Larsson),Clean Bandit,pop,212531,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733,4
Tattoos Together,Lauv,pop,373226,0.863,0.401,4,-7.49,1,0.0748,0.00569,9.14e-06,0.123,0.606,122.962,186613,4
Tell My Mama,Lauv,pop,166706,0.88,0.497,0,-7.023,1,0.0523,0.191,0,0.108,0.492,139.977,166707,4
That's Hilarious,Charlie Puth,pop,11294404,0.713,0.442,6,-5.909,1,0.0604,0.739,0,0.112,0.546,108.038,144934,4
The Difference,Daya,pop,7911363,0.655,0.727,1,-5.478,0,0.046,0.231,0,0.173,0.56,113.011,210489,4
The Other - Stripped,Lauv,pop,364000,0.396,0.375,7,-6.625,1,0.0342,0.836,0,0.287,0.406,90.158,182000,4
The Story Never Ends,Lauv,pop,925888,0.601,0.126,9,-9.403,1,0.0379,0.913,1.05e-06,0.148,0.348,119.916,229029,4
The Way I Am,Charlie Puth,pop,1918753,0.755,0.769,10,-5.658,0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,186080,4
There's No Way (feat. Julia Michaels),Lauv,pop,4986597,0.755,0.625,2,-7.114,1,0.0897,0.49,0,0.157,0.374,147.022,174861,4
Thinking out Loud,Ed Sheeran,pop,29311,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560,4
Through It All,Charlie Puth,pop,1446126,0.562,0.383,4,-8.54,1,0.0356,0.762,0,0.0775,0.225,119.113,206453,3
Tick Tock (feat. 24kGoldn),Clean Bandit,pop,863549,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,178374,4
Till The End - Jonas Blue & Sam Feldt Present Endless Summer,Jonas Blue,pop,188571,0.522,0.918,1,-6.391,0,0.0416,0.00644,0.0023,0.163,0.251,126.053,188571,4
Time After Time,Lauv,pop,190,0.683,0.598,6,-5.322,1,0.188,0.0103,9.84e-05,0.251,0.478,107.971,147253,4
Told You So,HRVY,pop,179073,0.745,0.825,0,-5.413,1,0.0748,0.0697,0,0.168,0.744,99.98,177013,4
Train Wreck,James Arthur,pop,417652,0.311,0.485,6,-5.726,0,0.0365,0.701,0,0.0726,0.225,77.355,208827,4
Unholy (feat. Kim Petras),Sam Smith,pop,1987829,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,156943,4
Unholy (feat. Kim Petras) - ACRAZE Remix,Sam Smith,pop,3553,0.743,0.893,1,-5.261,1,0.129,0.00284,0.000369,0.113,0.369,130.072,176500,4
Unlearn (with Gracie Abrams),benny blanco,pop,1765907,0.429,0.214,1,-12.261,1,0.242,0.897,0,0.105,0.189,77.849,155361,4
Vibez,ZAYN,pop,163286,0.643,0.671,7,-7.45,1,0.0842,0.241,0.0178,0.12,0.297,96.924,163347,4
WAP (feat. Megan Thee Stallion),Cardi B,pop,10855,0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,187541,4
Watermelon Sugar,Harry Styles,pop,3351242,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,4
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,pop,4622303,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707,4
What A Time (feat. Niall Horan),Julia Michaels,pop,173106,0.516,0.467,0,-6.184,1,0.0302,0.662,0,0.0853,0.386,132.861,173307,4
Who (feat. BTS),Lauv,pop,789738,0.632,0.337,11,-8,0,0.033,0.558,0,0.104,0.0982,141.701,180413,3
Who Says,Selena Gomez & The Scene,pop,390400,0.682,0.927,4,-2.915,1,0.0479,0.0843,0,0.149,0.744,101.019,195613,4
Why,Bazzi,pop,112360,0.676,0.67,8,-6.584,1,0.0374,0.353,0,0.103,0.54,113.01,148260,4
Why,Sabrina Carpenter,pop,185647,0.633,0.557,11,-4.917,0,0.203,0.169,0,0.0671,0.623,89.672,171096,4
You Are The Reason,Calum Scott,pop,1587847,0.329,0.235,10,-7.699,1,0.0303,0.918,0,0.137,0.22,171.006,204326,3
You Deserve Better,James Arthur,pop,137482,0.516,0.56,6,-7.116,0,0.486,0.0322,0,0.15,0.696,98.94,207773,4
Young & Alive,Bazzi,pop,38421,0.716,0.563,3,-5.486,1,0.0426,0.326,0,0.119,0.494,86.005,160465,4
Young Dumb & Broke,Khalid,pop,484456,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,4
Younger,Jonas Blue,pop,2560215,0.784,0.845,3,-2.793,1,0.0596,0.286,1.59e-05,0.074,0.888,105.981,194721,4
2021,Lauv,pop,195952,0.849,0.489,0,-7.433,1,0.0509,0.683,1.91e-05,0.108,0.345,113.977,195952,4
22,Taylor Swift,pop,595000,0.642,0.695,7,-5.62,1,0.0281,0.000443,1.02e-05,0.0753,0.642,103.984,230960,4
26,Lauv,pop,828121,0.643,0.458,6,-8.636,1,0.0875,0.809,0.00015,0.237,0.506,164.16,159608,4
2AM,SZA,pop,84920,0.504,0.267,9,-13.678,0,0.406,0.438,0,0.141,0.392,83.966,242823,4
2step,Ed Sheeran,pop,4701620,0.763,0.661,4,-5.592,0,0.056,0.169,0,0.117,0.632,95.002,153627,4
2step (feat. Armaan Malik),Ed Sheeran,pop,153124,0.747,0.667,4,-5.181,0,0.0566,0.18,0,0.146,0.508,95,153124,4
2step (feat. Lil Baby),Ed Sheeran,pop,181369,0.693,0.643,4,-5.867,0,0.0828,0.138,0,0.108,0.477,95.055,163450,4
3:15,Bazzi,pop,167018,0.651,0.654,1,-5.481,1,0.0466,0.385,0,0.181,0.539,141.975,167019,4
4u,blackbear,pop,356134,0.776,0.513,5,-6.757,1,0.0872,0.392,0,0.0642,0.813,153.934,158571,4
90210 (feat. G-Eazy),blackbear,pop,223286,0.707,0.707,11,-6.161,0,0.0375,0.0306,0,0.127,0.231,104.039,223296,4
@ my worst,blackbear,pop,5728917,0.615,0.774,4,-5.152,0,0.0551,0.0173,0,0.15,0.336,136.887,191364,4
A+E (feat. Kandaka Moore & Nikki Cislyn),Clean Bandit,pop,246584,0.808,0.519,5,-8.268,0,0.0403,0.00623,0.136,0.119,0.384,114.977,246584,4
ALIEN SUPERSTAR,Beyoncé,pop,233,0.545,0.641,10,-6.398,0,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,215460,4
Adrenaline,Lauv,pop,80290,0.651,0.688,6,-4.407,1,0.109,0.354,2.57e-06,0.0741,0.616,95.017,206368,4
Afterglow,Ed Sheeran,pop,34603,0.641,0.324,11,-5.851,1,0.0299,0.698,0,0.328,0.273,110.184,185487,4
Alive,Khalid,pop,177310,0.386,0.406,11,-10.419,1,0.0425,0.832,0.0597,0.171,0.205,78.616,177413,4
All 4 Nothing (I'm So In Love),Lauv,pop,7718836,0.72,0.819,1,-4.588,1,0.0362,0.0411,0,0.0606,0.898,131.99,183014,4
All Night Long,Jonas Blue,pop,206666,0.572,0.811,6,-4.874,0,0.066,0.00887,5.65e-06,0.124,0.332,125.946,206667,4
All Your Exes,Julia Michaels,pop,897032,0.603,0.618,1,-5.184,1,0.0319,0.0232,0,0.118,0.323,112.114,209276,3
All of the Stars,Ed Sheeran,pop,234986,0.54,0.557,11,-6.097,1,0.0259,0.00886,0.000182,0.307,0.287,75.035,237147,4
Always Be There,Jonas Blue,pop,396814,0.702,0.759,0,-3.292,1,0.0381,0.16,0,0.062,0.761,123.999,198408,4
Angles,Jonas Blue,pop,17087,0.708,0.872,0,-5.377,0,0.0463,0.0148,0.802,0.0881,0.743,124.996,165120,3
As It Was,Harry Styles,pop,9870828,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
Attention,Charlie Puth,pop,1882885,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4
BOY,Charlie Puth,pop,2028674,0.725,0.77,1,-6.24,1,0.0539,0.149,2.17e-05,0.0641,0.647,93.009,263413,4
Bad Girl,Daya,pop,2186903,0.834,0.662,5,-6.179,1,0.0407,0.522,9.07e-05,0.14,0.718,115.999,166223,4
Bad Girl - JVKE Remix,Daya,pop,531012,0.834,0.662,5,-6.179,1,0.0407,0.522,9.07e-05,0.14,0.718,115.999,166223,4
Bad Habits,Ed Sheeran,pop,1644668,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4
Bad Trip,Lauv,pop,166700,0.643,0.655,6,-5.606,1,0.0242,0.0558,0,0.0731,0.382,130.11,166701,4
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,pop,2063146,0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048,227395,4
Before You Go,Lewis Capaldi,pop,1908,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4
Believed,Lauv,pop,169900,0.796,0.518,11,-8.09,0,0.0516,0.0766,0,0.444,0.49,149.962,169760,4
Better,Khalid,pop,252446,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4
Better Than This,Lauv,pop,214824,0.699,0.701,1,-5.577,1,0.0292,0.0195,7.83e-06,0.113,0.309,90.053,214824,4
Better to Lie (with Jesse & Swae Lee),benny blanco,pop,3580168,0.773,0.617,10,-7.545,0,0.0672,0.0514,8e-06,0.11,0.551,155.026,175341,4
Billboard,Jonas Blue,pop,87513,0.706,0.876,8,-3.587,1,0.167,0.397,0,0.0944,0.44,104.022,172729,4
Billy,Lauv,pop,2300122,0.786,0.323,2,-8.75,1,0.367,0.0478,0,0.0878,0.439,176.793,180293,3
alone in a room full of people,blackbear,pop,154589,0.637,0.853,4,-4.014,1,0.0853,0.2,0,0.311,0.648,162.093,154814,4
august,Taylor Swift,pop,1108,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923,4
bad day,blackbear,pop,159147,0.592,0.777,9,-5.001,1,0.258,0.0948,0,0.18,0.404,154.939,159193,4
brutal,Olivia Rodrigo,pop,764066,0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747,4
candayapple (feat. Paul Wall & Riff Raff),blackbear,pop,84841,0.53,0.748,10,-3.013,0,0.331,0.287,0,0.414,0.887,120.259,274732,4
cardigan,Taylor Swift,pop,1693584,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4
chateau,blackbear,pop,212777,0.665,0.635,11,-5.763,0,0.0446,0.0516,0,0.367,0.472,97.974,212927,4
clown (with Trevor Daniel),blackbear,pop,148039,0.709,0.774,10,-4.797,1,0.069,0.12,0,0.208,0.393,94.013,148165,4
deadroses,blackbear,pop,184660,0.612,0.536,10,-6.537,0,0.157,0.697,0,0.131,0.603,132.251,184636,4
deja vu,Olivia Rodrigo,pop,1974865,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507,4
dirty laundry,blackbear,pop,159913,0.766,0.64,0,-8.899,1,0.0345,0.051,0,0.237,0.67,100.044,165600,4
dirty laundry - slowed,blackbear,pop,167370,0.788,0.664,5,-6.633,0,0.0427,0.0775,2.8e-06,0.252,0.547,96.024,167369,4
do re mi,blackbear,pop,4978349,0.745,0.593,8,-6.35,1,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,212027,3
do re mi - Good Intent Remix,blackbear,pop,196153,0.793,0.615,10,-5.044,0,0.0616,0.442,0,0.0928,0.332,110.978,196216,4
do re mi - Rad Cat Remix,blackbear,pop,34590,0.754,0.433,1,-7.704,1,0.0637,0.216,0,0.0936,0.339,109.954,226909,4
do re mi - Y2K Remix,blackbear,pop,165052,0.723,0.626,10,-6.041,0,0.0447,0.131,0,0.11,0.238,112.074,165250,4
drivers license,Olivia Rodrigo,pop,2550439,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013,4
e.z. (feat. Machine Gun Kelly),blackbear,pop,252088,0.793,0.531,9,-8.501,0,0.127,0.0356,1.02e-05,0.0905,0.337,129.951,252171,4
g2g ttyl (feat. THEY.),blackbear,pop,181752,0.63,0.382,3,-5.535,0,0.0558,0.471,0,0.176,0.555,97.706,181771,5
gfy (with Machine Gun Kelly),blackbear,pop,172771,0.744,0.732,8,-3.036,1,0.0522,0.0264,0,0.352,0.387,121.086,174067,4
ghost town (ft. Sasha Alex Sloan),blackbear,pop,1464696,0.71,0.778,4,-5.336,0,0.0317,0.0466,0,0.0763,0.382,101.024,187802,4
good 4 u,Olivia Rodrigo,pop,1820783,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,178147,4
half alive,blackbear,pop,194953,0.704,0.785,8,-3.588,1,0.0381,0.0204,0,0.153,0.765,125.077,195110,4
happiness,Taylor Swift,pop,2654908,0.559,0.334,11,-10.733,1,0.0376,0.87,0,0.114,0.211,122.079,315147,4
hot girl bummer,blackbear,pop,7358310,0.782,0.559,6,-7.106,0,0.0767,0.125,0,0.385,0.685,129.992,188344,1
hotel andrea,blackbear,pop,204215,0.359,0.361,3,-10.194,0,0.0552,0.365,0,0.111,0.28,85.898,227397,4
i dont love me,blackbear,pop,19185,0.666,0.704,1,-5.737,0,0.0366,0.0106,1.11e-05,0.348,0.418,139.972,197149,4
idfc,blackbear,pop,2095784,0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,245172,4
idfc - Tarro Remix,blackbear,pop,3540521,0.58,0.694,1,-5.45,0,0.221,0.481,1.18e-06,0.109,0.389,139.751,248633,4
if I were u (with Lauv),blackbear,pop,6531305,0.666,0.628,8,-5.613,1,0.0623,0.144,0,0.189,0.767,82.992,186468,4
me & ur ghost,blackbear,pop,453865,0.742,0.679,7,-4.594,1,0.0259,0.0488,0,0.0754,0.856,100.041,201398,4
moodz (feat. 24hrs),blackbear,pop,219938,0.754,0.486,8,-8.864,1,0.143,0.199,1.98e-05,0.115,0.151,101.922,220588,4
my bad luv,blackbear,pop,183346,0.64,0.655,9,-4.684,0,0.0414,0.0362,0,0.456,0.389,122.967,183433,4
my heart is lost,blackbear,pop,197793,0.643,0.521,6,-7.966,1,0.0516,0.241,0,0.0896,0.678,159.964,198000,4
n.y.e.,blackbear,pop,169219,0.742,0.639,2,-7.63,0,0.183,0.124,0,0.114,0.356,115.078,169431,3
nervous,blackbear,pop,153937,0.821,0.517,6,-10.488,0,0.0497,0.201,3.74e-06,0.203,0.722,115.087,153913,4
paragraphs,blackbear,pop,169581,0.742,0.46,1,-11.229,1,0.0635,0.243,0,0.102,0.116,99.073,169697,4
playboy shit (feat. Lil Aaron),blackbear,pop,211930,0.656,0.741,11,-4.998,0,0.18,0.0847,0,0.111,0.882,154.937,212129,4
positions,Ariana Grande,pop,16866,0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,172325,4
queen of broken hearts,blackbear,pop,1882006,0.717,0.712,0,-6.098,1,0.0765,0.00663,0,0.0756,0.825,97.019,171172,4
rly real,blackbear,pop,172825,0.744,0.407,6,-10.513,1,0.0657,0.103,0,0.128,0.621,100.004,172852,4
slide thru (feat. Jerry Good),blackbear,pop,197821,0.585,0.512,1,-9.764,0,0.527,0.473,1.56e-06,0.131,0.698,121.896,185287,4
smile again,blackbear,pop,298186,0.68,0.423,6,-6.279,1,0.0321,0.597,0,0.371,0.686,85.042,149254,4
sobbing in cabo,blackbear,pop,186939,0.596,0.794,7,-5.366,1,0.0338,0.0193,1.4e-06,0.0997,0.246,97,187024,4
the 1 - KIN Remix,blackbear,pop,150956,0.703,0.408,4,-7.883,0,0.139,0.42,0,0.176,0.313,108.026,151111,4
the 1 - NvrLeft Remix,blackbear,pop,79990,0.585,0.952,2,-1.498,1,0.311,0.0044,1.41e-05,0.117,0.343,150.177,185600,4
the 1 - Rad Cat Remix,blackbear,pop,1295,0.674,0.596,4,-6.038,0,0.0622,0.0101,1.06e-06,0.104,0.184,110.066,198545,4
u love u (with Tate McRae),blackbear,pop,7287914,0.544,0.704,4,-5.678,0,0.0435,0.0156,0,0.164,0.265,80.029,189062,4
up at night (feat. justin bieber),Kehlani,pop,299495,0.563,0.756,0,-3.852,0,0.0579,0.196,0,0.245,0.234,100.012,182227,4
why are girls?,blackbear,pop,187734,0.685,0.783,7,-4.833,1,0.0779,0.16,0,0.182,0.804,101.134,187811,4
wish u the best (feat. Stalking Gia),blackbear,pop,154453,0.802,0.495,2,-6.154,0,0.19,0.0232,0,0.109,0.473,114.99,154452,4
Black And White,Niall Horan,pop,193089,0.443,0.582,2,-6.02,1,0.0482,0.0301,0,0.127,0.239,147.589,193090,4
Blue,Madison Beer,pop,459735,0.64,0.501,7,-7.86,1,0.0624,0.15,0,0.16,0.346,114.031,229882,4
Body,Julia Michaels,pop,180634,0.54,0.409,8,-6.658,1,0.0284,0.781,0,0.104,0.197,95.177,180293,4
Boyfriend,Dove Cameron,pop,1965905,0.345,0.612,7,-6.543,0,0.0608,0.232,0,0.194,0.232,179.773,153000,3
CHANGES,blackbear,pop,139345,0.813,0.295,5,-8.343,1,0.0482,0.104,0,0.095,0.413,100.009,154225,4
Can I Be Him,James Arthur,pop,246659,0.696,0.543,11,-6.164,1,0.0489,0.308,0,0.0939,0.479,107.969,246880,4
Canada (feat. Alessia Cara),Lauv,pop,184008,0.628,0.264,9,-12.783,1,0.0405,0.623,0,0.146,0.346,93.252,184009,4
Castle on the Hill,Ed Sheeran,pop,522306,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,4
Celestial,Ed Sheeran,pop,434253,0.574,0.852,2,-1.248,1,0.0397,0.0529,0,0.161,0.501,123.038,209027,4
Chasing Fire,Lauv,pop,205267,0.708,0.562,5,-4.864,1,0.0725,0.0449,0,0.216,0.386,125.963,205267,4
Cheating on You,Charlie Puth,pop,413940,0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,196607,4
Classic,MKTO,pop,350852,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,175427,4
Coast (feat. Anderson .Paak),Hailee Steinfeld,pop,134416,0.701,0.875,11,-4.1,1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,166720,4
"Come Back Home - From ""Purple Hearts""",Sofia Carson,pop,125543,0.563,0.532,7,-7.726,1,0.0416,0.236,9.75e-06,0.122,0.429,145.001,176859,4
Comfortable,Lauv,pop,334071,0.605,0.554,9,-5.629,0,0.0948,0.761,0,0.0903,0.546,73.457,165102,4
DEAD TO ME,blackbear,pop,179940,0.709,0.725,7,-5.545,0,0.0759,0.0772,0,0.158,0.226,139.968,180576,4
DOWN,blackbear,pop,139473,0.767,0.696,2,-3.428,1,0.162,0.231,0,0.228,0.715,115.006,217564,4
DRUG DEALER,blackbear,pop,166183,0.594,0.462,1,-8.677,0,0.141,0.00841,0,0.13,0.164,78.805,166219,4
Dancing With A Stranger (with Normani),Sam Smith,pop,604608,0.741,0.52,8,-7.513,1,0.0656,0.447,1.97e-06,0.222,0.347,102.998,171030,4
Dangerously,Charlie Puth,pop,2011023,0.696,0.517,2,-8.379,0,0.0366,0.364,0,0.197,0.23,112.291,199133,3
Dark Horse,Katy Perry,pop,215672,0.647,0.585,6,-6.123,1,0.0512,0.00314,0,0.165,0.353,131.934,215672,4
Dishes - Acoustic,Lauv,pop,282884,0.641,0.161,4,-12.466,1,0.0413,0.89,1.02e-06,0.104,0.45,91.116,141442,4
Does It Feel,Charlie Puth,pop,218511,0.61,0.86,8,-4.6,0,0.127,0.177,0,0.155,0.549,98.995,218667,4
Done for Me (feat. Kehlani),Charlie Puth,pop,395336,0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4
Don’t Wake Me Up,Jonas Blue,pop,227404,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,188894,4
Dreams,Bazzi,pop,146980,0.663,0.666,6,-5.441,1,0.125,0.583,3.85e-06,0.222,0.605,159.983,147021,4
Drugs & The Internet,Lauv,pop,2110,0.466,0.551,2,-7.043,1,0.131,0.361,9.32e-05,0.333,0.243,88.794,178560,4
Eastside (with Halsey & Khalid),benny blanco,pop,479541,0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,170770,4
Empty Cups,Charlie Puth,pop,169963,0.77,0.555,4,-6.361,1,0.0754,0.224,1.78e-06,0.0754,0.776,100.035,170947,4
Everything Has Changed,Taylor Swift,pop,245413,0.498,0.61,6,-5.098,1,0.0363,0.271,0,0.223,0.474,79.918,245427,4
Fake,Lauv,pop,1036301,0.703,0.656,6,-5.363,0,0.078,0.139,0,0.0947,0.455,82.964,146375,4
Falling,Harry Styles,pop,456919,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,4
Falling Like The Stars,James Arthur,pop,3053,0.552,0.347,6,-9.542,1,0.0303,0.79,2.15e-06,0.111,0.173,113.809,211653,4
Fantasy,Bazzi,pop,2943553,0.699,0.668,5,-4.272,0,0.0336,0.154,3.2e-06,0.362,0.314,144.105,148230,4
Fast Car,Jonas Blue,pop,122866,0.672,0.578,9,-6.621,1,0.0569,0.469,0,0.312,0.548,113.945,212424,4
Feel It Still,Sofia Carson,pop,289258,0.708,0.446,1,-7.993,0,0.0921,0.0498,3.09e-06,0.108,0.473,151.974,144629,4
Feelings,Lauv,pop,1207224,0.7,0.394,9,-8.911,1,0.0328,0.0567,0,0.0801,0.241,103.041,189907,4
First Grade,Lauv,pop,0,0.423,0.196,5,-11.576,1,0.0391,0.897,0,0.103,0.27,117.953,218676,4
For Now,Lauv,pop,189240,0.532,0.227,7,-12.184,1,0.0416,0.776,7.56e-06,0.086,0.107,83.57,189240,4
For You (With Rita Ora),Liam Payne,pop,4213994,0.535,0.8,2,-4.569,0,0.0342,0.0183,0,0.421,0.175,113.023,242828,4
